bioguide,name,birthday,chamber,start,end,state,seat
S000338,Augustine Shepperd,1792-02-24,rep,1833-12-02,1835-03-03,NC,9
S000338,Augustine Shepperd,1792-02-24,rep,1835-12-07,1837-03-03,NC,9
S000338,Augustine Shepperd,1792-02-24,rep,1837-09-04,1839-03-03,NC,9
S000338,Augustine Shepperd,1792-02-24,rep,1841-05-31,1843-03-03,NC,9
S000338,Augustine Shepperd,1792-02-24,rep,1847-12-06,1849-03-03,NC,4
S000338,Augustine Shepperd,1792-02-24,rep,1849-12-03,1851-03-03,NC,4
S000413,Peter Silvester,1807-02-17,rep,1847-12-06,1849-03-03,NY,11
S000413,Peter Silvester,1807-02-17,rep,1849-12-03,1851-03-03,NY,11
S000621,Truman Smith,1791-11-27,rep,1839-12-02,1841-03-03,CT,5
S000621,Truman Smith,1791-11-27,rep,1841-05-31,1843-03-03,CT,5
S000621,Truman Smith,1791-11-27,rep,1845-12-01,1847-03-03,CT,4
S000621,Truman Smith,1791-11-27,rep,1847-12-06,1849-03-03,CT,4
S000621,Truman Smith,1791-11-27,sen,1849-12-03,1855-03-03,CT,3
S000682,Pierre Soulé,1801-08-31,sen,1847-12-06,1847-12-31,LA,2
S000682,Pierre Soulé,1801-08-31,sen,1849-12-03,1853-12-31,LA,3
S000745,William Sprague,1809-02-23,rep,1849-12-03,1851-03-03,MI,2
S000873,Charles Stetson,1801-11-02,rep,1849-12-03,1851-03-03,ME,6
S000905,David Stewart,1800-09-13,sen,1849-12-03,1851-03-03,MD,1
S001021,William Strong,1808-05-06,rep,1847-12-06,1849-03-03,PA,9
S001021,William Strong,1808-05-06,rep,1849-12-03,1851-03-03,PA,9
T000203,Jacob Thompson,1810-05-15,rep,1839-12-02,1841-03-03,MS,-1
T000203,Jacob Thompson,1810-05-15,rep,1841-05-31,1843-03-03,MS,-1
T000203,Jacob Thompson,1810-05-15,rep,1843-12-04,1845-03-03,MS,-1
T000203,Jacob Thompson,1810-05-15,rep,1845-12-01,1847-03-03,MS,-1
T000203,Jacob Thompson,1810-05-15,rep,1847-12-06,1849-03-03,MS,1
T000203,Jacob Thompson,1810-05-15,rep,1849-12-03,1851-03-03,MS,1
T000204,James Thompson,1806-10-01,rep,1845-12-01,1847-03-03,PA,23
T000204,James Thompson,1806-10-01,rep,1847-12-06,1849-03-03,PA,23
T000204,James Thompson,1806-10-01,rep,1849-12-03,1851-03-03,PA,23
T000223,William Thompson,1813-11-10,rep,1847-12-06,1849-03-03,IA,1
T000223,William Thompson,1813-11-10,rep,1849-12-03,1851-03-03,IA,1
T000252,John Thurman,1814-10-06,rep,1849-12-03,1851-03-03,NY,15
T000258,Samuel Thurston,1816-04-15,rep,1849-12-03,1851-03-03,OR,-1
U000009,Walter Underhill,1795-09-12,rep,1849-12-03,1851-03-03,NY,4
U000025,William Upham,1792-08-05,sen,1843-12-04,1849-03-03,VT,3
U000025,William Upham,1792-08-05,sen,1849-12-03,1853-12-31,VT,3
V000035,John Van Dyke,1807-04-03,rep,1847-12-06,1849-03-03,NJ,4
V000035,John Van Dyke,1807-04-03,rep,1849-12-03,1851-03-03,NJ,4
V000107,Samuel Vinton,1792-09-25,rep,1823-12-01,1825-03-03,OH,7
V000107,Samuel Vinton,1792-09-25,rep,1825-12-05,1827-03-03,OH,7
V000107,Samuel Vinton,1792-09-25,rep,1827-12-03,1829-03-03,OH,7
V000107,Samuel Vinton,1792-09-25,rep,1829-12-07,1831-03-03,OH,7
V000107,Samuel Vinton,1792-09-25,rep,1831-12-05,1833-03-03,OH,7
V000107,Samuel Vinton,1792-09-25,rep,1833-12-02,1835-03-03,OH,6
V000107,Samuel Vinton,1792-09-25,rep,1835-12-07,1837-03-03,OH,6
V000107,Samuel Vinton,1792-09-25,rep,1843-12-04,1845-03-03,OH,12
V000107,Samuel Vinton,1792-09-25,rep,1845-12-01,1847-03-03,OH,12
V000107,Samuel Vinton,1792-09-25,rep,1847-12-06,1849-03-03,OH,12
V000107,Samuel Vinton,1792-09-25,rep,1849-12-03,1851-03-03,OH,12
W000033,Hiram Walden,1800-08-21,rep,1849-12-03,1851-03-03,NY,21
W000037,Loren Waldo,1802-02-02,rep,1849-12-03,1851-03-03,CT,1
W000043,John Wales,1783-07-31,sen,1849-12-03,1851-03-03,DE,1
W000271,Marshall Wellborn,1808-05-29,rep,1849-12-03,1851-03-03,GA,2
W000349,James Whitcomb,1795-12-01,sen,1849-12-03,1853-03-03,IN,3
W000375,Hugh White,1798-12-25,rep,1845-12-01,1847-03-03,NY,16
W000375,Hugh White,1798-12-25,rep,1847-12-06,1849-03-03,NY,16
W000375,Hugh White,1798-12-25,rep,1849-12-03,1851-03-03,NY,16
W000434,William Whittlesey,1796-07-14,rep,1849-12-03,1851-03-03,OH,13
W000587,James Wilson,1797-03-18,rep,1847-12-06,1849-03-03,NH,3
W000587,James Wilson,1797-03-18,rep,1849-12-03,1851-03-03,NH,3
W000689,Amos Wood,1810-01-02,rep,1849-12-03,1851-03-03,OH,6
W000760,George Wright,1816-06-04,rep,1849-12-03,1851-03-03,CA,-1
Y000055,Timothy Young,1811-11-19,rep,1849-12-03,1851-03-03,IL,3
B000168,Robert Barnwell,1801-08-10,rep,1829-12-07,1831-03-03,SC,2
B000168,Robert Barnwell,1801-08-10,rep,1831-12-05,1833-03-03,SC,2
B000168,Robert Barnwell,1801-08-10,sen,1850-01-01,1851-03-03,SC,2
E000158,Franklin Elmore,1799-10-15,rep,1835-12-07,1837-03-03,SC,4
E000158,Franklin Elmore,1799-10-15,rep,1837-09-04,1839-03-03,SC,4
E000158,Franklin Elmore,1799-10-15,sen,1850-01-01,1851-03-03,SC,2
E000281,Thomas Ewing,1789-12-28,sen,1831-12-05,1837-03-03,OH,3
E000281,Thomas Ewing,1789-12-28,sen,1850-01-01,1851-03-03,OH,1
F000374,John Frémont,1813-01-21,sen,1850-01-01,1851-03-03,CA,1
P000506,Thomas Pratt,1804-02-18,sen,1850-01-12,1851-03-03,MD,1
P000506,Thomas Pratt,1804-02-18,sen,1851-03-05,1857-03-03,MD,1
R000184,Robert Rhett,1800-12-21,rep,1837-09-04,1839-03-03,SC,2
R000184,Robert Rhett,1800-12-21,rep,1839-12-02,1841-03-03,SC,2
R000184,Robert Rhett,1800-12-21,rep,1841-05-31,1843-03-03,SC,2
R000184,Robert Rhett,1800-12-21,rep,1843-12-04,1845-03-03,SC,7
R000184,Robert Rhett,1800-12-21,rep,1845-12-01,1847-03-03,SC,7
R000184,Robert Rhett,1800-12-21,rep,1847-12-06,1849-03-03,SC,7
R000184,Robert Rhett,1800-12-21,sen,1850-01-01,1853-03-03,SC,2
W000646,Robert Winthrop,1809-05-12,rep,1839-12-02,1841-03-03,MA,1
W000646,Robert Winthrop,1809-05-12,rep,1841-05-31,1843-03-03,MA,1
W000646,Robert Winthrop,1809-05-12,rep,1843-12-04,1845-03-03,MA,1
W000646,Robert Winthrop,1809-05-12,rep,1845-12-01,1847-03-03,MA,1
W000646,Robert Winthrop,1809-05-12,rep,1847-12-06,1849-03-03,MA,1
W000646,Robert Winthrop,1809-05-12,sen,1850-01-01,1851-03-03,MA,1
F000115,Millard Fillmore,1800-01-07,rep,1833-12-02,1835-03-03,NY,32
F000115,Millard Fillmore,1800-01-07,rep,1837-09-04,1839-03-03,NY,32
F000115,Millard Fillmore,1800-01-07,rep,1839-12-02,1841-03-03,NY,32
F000115,Millard Fillmore,1800-01-07,rep,1841-05-31,1843-03-03,NY,32
A000115,Charles Allen,1797-08-09,rep,1849-12-03,1851-03-03,MA,5
A000115,Charles Allen,1797-08-09,rep,1851-12-01,1853-03-03,MA,5
A000243,Charles Andrews,1814-02-11,rep,1851-12-01,1853-03-03,ME,4
A000268,John Appleton,1815-02-11,rep,1851-12-01,1853-03-03,ME,2
A000343,Thomas Averett,1800-07-10,rep,1849-12-03,1851-03-03,VA,3
A000343,Thomas Averett,1800-07-10,rep,1851-12-01,1853-03-03,VA,3
B000005,Leander Babcock,1811-03-01,rep,1851-12-01,1853-03-03,NY,23
B000174,Nelson Barrere,1808-04-01,rep,1851-12-01,1853-03-03,OH,7
B000209,Thomas Bartlett,1808-06-18,rep,1851-12-01,1853-03-03,VT,4
B000266,James Beale,1786-02-07,rep,1833-12-02,1835-03-03,VA,16
B000266,James Beale,1786-02-07,rep,1835-12-07,1837-03-03,VA,16
B000266,James Beale,1786-02-07,rep,1849-12-03,1851-03-03,VA,14
B000266,James Beale,1786-02-07,rep,1851-12-01,1853-03-03,VA,14
B000335,Hiram Bell,1808-04-22,rep,1851-12-01,1853-03-03,OH,3
B000435,Thomas Bibighaus,1817-03-17,rep,1851-12-01,1853-03-03,PA,14
B000694,Richard Bowie,1807-06-23,rep,1849-12-03,1851-03-03,MD,1
B000694,Richard Bowie,1807-06-23,rep,1851-12-01,1853-03-03,MD,1
B000707,Obadiah Bowne,1822-05-19,rep,1851-12-01,1853-03-03,NY,2
B000718,John Boyd,1799-07-31,rep,1851-12-01,1853-03-03,NY,14
B000758,John Bragg,1806-01-14,rep,1851-12-01,1853-03-03,AL,1
B000861,Richard Brodhead,1811-01-05,rep,1843-12-04,1845-03-03,PA,10
B000861,Richard Brodhead,1811-01-05,rep,1845-12-01,1847-03-03,PA,10
B000861,Richard Brodhead,1811-01-05,rep,1847-12-06,1849-03-03,PA,10
B000861,Richard Brodhead,1811-01-05,sen,1851-12-01,1857-03-03,PA,1
B000920,George Brown,1810-02-12,rep,1851-12-01,1853-03-03,NJ,4
B001038,Alexander Buell,1801-07-14,rep,1851-12-01,1853-03-03,NY,17
B001143,Lorenzo Burrows,1805-03-15,rep,1849-12-03,1851-03-03,NY,34
B001143,Lorenzo Burrows,1805-03-15,rep,1851-12-01,1853-03-03,NY,34
B001145,Armistead Burt,1802-11-13,rep,1843-12-04,1845-03-03,SC,5
B001145,Armistead Burt,1802-11-13,rep,1845-12-01,1847-03-03,SC,5
B001145,Armistead Burt,1802-11-13,rep,1847-12-06,1849-03-03,SC,5
B001145,Armistead Burt,1802-11-13,rep,1849-12-03,1851-03-03,SC,5
B001145,Armistead Burt,1802-11-13,rep,1851-12-01,1853-03-03,SC,5
B001162,George Busby,1794-06-10,rep,1851-12-01,1853-03-03,OH,11
C000003,Edward Cabell,1816-02-05,rep,1845-12-01,1847-03-03,FL,1
C000003,Edward Cabell,1816-02-05,rep,1847-12-06,1849-03-03,FL,1
C000003,Edward Cabell,1816-02-05,rep,1849-12-03,1851-03-03,FL,1
C000003,Edward Cabell,1816-02-05,rep,1851-12-01,1853-03-03,FL,1
C000008,Joseph Cable,1801-04-17,rep,1849-12-03,1851-03-03,OH,17
C000008,Joseph Cable,1801-04-17,rep,1851-12-01,1853-03-03,OH,17
C000037,Joseph Caldwell,1808-03-05,rep,1849-12-03,1851-03-03,NC,2
C000037,Joseph Caldwell,1808-03-05,rep,1851-12-01,1853-03-03,NC,2
C000102,Thompson Campbell,,rep,1851-12-01,1853-03-03,IL,6
C000206,David Cartter,1812-06-22,rep,1849-12-03,1851-03-03,OH,18
C000206,David Cartter,1812-06-22,rep,1851-12-01,1853-03-03,OH,18
C000233,Lewis Cass,1782-10-09,sen,1845-12-01,1849-03-03,MI,1
C000233,Lewis Cass,1782-10-09,sen,1849-12-03,1851-03-03,MI,1
C000233,Lewis Cass,1782-10-09,sen,1851-12-01,1857-03-03,MI,1
C000310,Charles Chapman,1799-06-21,rep,1851-12-01,1853-03-03,CT,1
C000445,Lincoln Clark,1800-08-09,rep,1851-12-01,1853-03-03,IA,2
C000511,Chauncey Cleveland,1799-02-16,rep,1849-12-03,1851-03-03,CT,3
C000511,Chauncey Cleveland,1799-02-16,rep,1851-12-01,1853-03-03,CT,3
C000603,William Colcock,1804-11-05,rep,1849-12-03,1851-03-03,SC,7
C000603,William Colcock,1804-11-05,rep,1851-12-01,1853-03-03,SC,7
C000677,James Conger,1805-02-18,rep,1851-12-01,1853-03-03,MI,3
C000800,Joseph Cottman,1803-08-16,rep,1851-12-01,1853-03-03,MD,6
D000034,John Daniel,1802-01-13,rep,1841-05-31,1843-03-03,NC,2
D000034,John Daniel,1802-01-13,rep,1843-12-04,1845-03-03,NC,7
D000034,John Daniel,1802-01-13,rep,1845-12-01,1847-03-03,NC,7
D000034,John Daniel,1802-01-13,rep,1847-12-06,1849-03-03,NC,6
D000034,John Daniel,1802-01-13,rep,1849-12-03,1851-03-03,NC,6
D000034,John Daniel,1802-01-13,rep,1851-12-01,1853-03-03,NC,6
D000049,John Darby,1803-12-10,rep,1851-12-01,1853-03-03,MO,1
D000101,George Davis,1810-01-12,rep,1851-12-01,1853-03-03,MA,6
D000350,Milo Dimmick,1811-10-30,rep,1849-12-03,1851-03-03,PA,10
D000350,Milo Dimmick,1811-10-30,rep,1851-12-01,1853-03-03,PA,10
D000385,Alfred Dockery,1797-12-11,rep,1845-12-01,1847-03-03,NC,4
D000385,Alfred Dockery,1797-12-11,rep,1851-12-01,1853-03-03,NC,3
D000396,Henry Dodge,1782-10-12,rep,1841-05-31,1843-03-03,WI,-1
D000396,Henry Dodge,1782-10-12,rep,1843-12-04,1845-03-03,WI,-1
D000396,Henry Dodge,1782-10-12,sen,1848-01-01,1851-03-03,WI,1
D000396,Henry Dodge,1782-10-12,sen,1851-12-01,1857-03-03,WI,1
D000443,James Doty,1799-11-05,rep,1837-09-04,1839-03-03,WI,-1
D000443,James Doty,1799-11-05,rep,1839-12-02,1841-03-03,WI,-1
D000443,James Doty,1799-11-05,rep,1849-12-03,1851-03-03,WI,3
D000443,James Doty,1799-11-05,rep,1851-12-01,1853-03-03,WI,3
D000532,James Duncan,1793-12-05,rep,1849-12-03,1851-03-03,MA,3
D000532,James Duncan,1793-12-05,rep,1851-12-01,1853-03-03,MA,3
E000231,Alexander Evans,1818-09-13,rep,1847-12-06,1849-03-03,MD,5
E000231,Alexander Evans,1818-09-13,rep,1849-12-03,1851-03-03,MD,5
E000231,Alexander Evans,1818-09-13,rep,1851-12-01,1853-03-03,MD,5
F000050,Francis Fay,1793-06-12,rep,1852-12-13,1853-03-03,MA,2
F000101,Orlando Ficklin,1808-12-16,rep,1843-12-04,1845-03-03,IL,3
F000101,Orlando Ficklin,1808-12-16,rep,1845-12-01,1847-03-03,IL,3
F000101,Orlando Ficklin,1808-12-16,rep,1847-12-06,1849-03-03,IL,3
F000101,Orlando Ficklin,1808-12-16,rep,1851-12-01,1853-03-03,IL,3
F000140,Hamilton Fish,1808-08-03,rep,1843-12-04,1845-03-03,NY,6
F000140,Hamilton Fish,1808-08-03,sen,1851-12-01,1857-03-03,NY,1
F000223,John Floyd,1806-02-05,rep,1839-12-02,1841-03-03,NY,17
F000223,John Floyd,1806-02-05,rep,1841-05-31,1843-03-03,NY,17
F000223,John Floyd,1806-02-05,rep,1851-12-01,1853-03-03,NY,1
F000325,Orin Fowler,1791-07-29,rep,1849-12-03,1851-03-03,MA,9
F000325,Orin Fowler,1791-07-29,rep,1851-12-01,1853-03-03,MA,9
F000363,John Freeman,,rep,1851-12-01,1853-03-03,MS,3
G000108,James Gaylord,1811-05-29,rep,1851-12-01,1853-03-03,OH,13
G000125,Meredith Gentry,1809-09-15,rep,1839-12-02,1841-03-03,TN,8
G000125,Meredith Gentry,1809-09-15,rep,1841-05-31,1843-03-03,TN,8
G000125,Meredith Gentry,1809-09-15,rep,1845-12-01,1847-03-03,TN,7
G000125,Meredith Gentry,1809-09-15,rep,1847-12-06,1849-03-03,TN,7
G000125,Meredith Gentry,1809-09-15,rep,1849-12-03,1851-03-03,TN,7
G000125,Meredith Gentry,1809-09-15,rep,1851-12-01,1853-03-03,TN,7
G000146,Henry Geyer,1790-12-09,sen,1851-12-01,1857-03-03,MO,1
G000220,Alfred Gilmore,1812-06-09,rep,1849-12-03,1851-03-03,PA,24
G000220,Alfred Gilmore,1812-06-09,rep,1851-12-01,1853-03-03,PA,24
G000284,Robert Goodenow,1800-04-19,rep,1851-12-01,1853-03-03,ME,3
G000330,Willis Gorman,1816-01-12,rep,1849-12-03,1851-03-03,IN,6
G000330,Willis Gorman,1816-01-12,rep,1851-12-01,1853-03-03,IN,6
H000077,Willard Hall,1820-05-09,rep,1847-12-06,1849-03-03,MO,4
H000077,Willard Hall,1820-05-09,rep,1849-12-03,1851-03-03,MO,4
H000077,Willard Hall,1820-05-09,rep,1851-12-01,1853-03-03,MO,4
H000126,Edward Hammond,1812-03-17,rep,1849-12-03,1851-03-03,MD,3
H000126,Edward Hammond,1812-03-17,rep,1851-12-01,1853-03-03,MD,3
H000219,Alexander Harper,1786-02-05,rep,1837-09-04,1839-03-03,OH,12
H000219,Alexander Harper,1786-02-05,rep,1843-12-04,1845-03-03,OH,14
H000219,Alexander Harper,1786-02-05,rep,1845-12-01,1847-03-03,OH,14
H000219,Alexander Harper,1786-02-05,rep,1851-12-01,1853-03-03,OH,14
H000286,Emanuel Hart,1809-10-27,rep,1851-12-01,1853-03-03,NY,3
H000315,Augustus Hascall,1800-06-24,rep,1851-12-01,1853-03-03,NY,33
H000380,John Haws,,rep,1851-12-01,1853-03-03,NY,4
H000435,William Hebard,1800-11-29,rep,1849-12-03,1851-03-03,VT,2
H000435,William Hebard,1800-11-29,rep,1851-12-01,1853-03-03,VT,2
H000714,Alexander Holladay,1811-09-18,rep,1849-12-03,1851-03-03,VA,8
H000714,Alexander Holladay,1811-09-18,rep,1851-12-01,1853-03-03,VA,8
H000796,Jerediah Horsford,1791-03-08,rep,1851-12-01,1853-03-03,NY,29
H000845,Volney Howard,1809-10-22,rep,1849-12-03,1851-03-03,TX,2
H000845,Volney Howard,1809-10-22,rep,1851-12-01,1853-03-03,TX,2
H000853,John Howe,,rep,1849-12-03,1851-03-03,PA,22
H000853,John Howe,,rep,1851-12-01,1853-03-03,PA,22
H000855,Thomas Howe,,rep,1851-12-01,1853-03-03,NY,25
H000992,William Hunter,1808-12-10,rep,1849-12-03,1851-03-03,OH,15
H000992,William Hunter,1808-12-10,rep,1851-12-01,1853-03-03,OH,15
I000051,Willard Ives,1806-07-07,rep,1851-12-01,1853-03-03,NY,19
J000023,Joseph Jackson,1796-12-06,rep,1849-12-03,1851-03-03,GA,1
J000023,Joseph Jackson,1796-12-06,rep,1851-12-01,1853-03-03,GA,1
J000046,Charles James,1805-09-15,sen,1851-12-01,1857-03-03,RI,1
J000089,Timothy Jenkins,1799-01-29,rep,1845-12-01,1847-03-03,NY,20
J000089,Timothy Jenkins,1799-01-29,rep,1847-12-06,1849-03-03,NY,20
J000089,Timothy Jenkins,1799-01-29,rep,1851-12-01,1853-03-03,NY,20
J000144,James Johnson,1811-02-12,rep,1851-12-01,1853-03-03,GA,2
J000153,John Johnson,,rep,1851-12-01,1853-03-03,OH,16
J000229,James Jones,1809-04-20,sen,1851-12-01,1857-03-03,TN,1
K000201,George King,1807-06-09,rep,1849-12-03,1851-03-03,RI,1
K000201,George King,1807-06-09,rep,1851-12-01,1853-03-03,RI,1
K000337,Joseph Kuhns,,rep,1851-12-01,1853-03-03,PA,19
L000055,Joseph Landry,1817-07-10,rep,1851-12-01,1853-03-03,LA,2
L000350,Edward Little,1791-11-07,rep,1851-12-01,1853-03-03,MA,9
M000102,Horace Mann,1796-05-04,rep,1847-12-06,1849-03-03,MA,8
M000102,Horace Mann,1796-05-04,rep,1849-12-03,1851-03-03,MA,8
M000102,Horace Mann,1796-05-04,rep,1851-12-01,1853-03-03,MA,8
M000151,Edward Marshall,1821-06-29,rep,1851-12-01,1853-03-03,CA,-1
M000180,Frederick Martin,1794-04-25,rep,1851-12-01,1853-03-03,NY,31
M000362,Joseph McCorkle,1819-06-24,rep,1851-12-01,1853-03-03,CA,-1
M000534,James McLanahan,,rep,1849-12-03,1851-03-03,PA,16
M000534,James McLanahan,,rep,1851-12-01,1853-03-03,PA,16
M000618,Richard Meade,1803-07-29,rep,1847-12-06,1849-03-03,VA,2
M000618,Richard Meade,1803-07-29,rep,1849-12-03,1851-03-03,VA,2
M000618,Richard Meade,1803-07-29,rep,1851-12-01,1853-03-03,VA,2
M000790,Ahiman Miner,1804-09-23,rep,1851-12-01,1853-03-03,VT,1
M000846,Richard Molony,1811-06-28,rep,1851-12-01,1853-03-03,IL,4
M000900,Henry Moore,1817-04-13,rep,1849-12-03,1851-03-03,PA,3
M000900,Henry Moore,1817-04-13,rep,1851-12-01,1853-03-03,PA,3
M000903,John Moore,,rep,1839-12-02,1841-03-03,LA,3
M000903,John Moore,,rep,1841-05-31,1843-03-03,LA,3
M000903,John Moore,,rep,1851-12-01,1853-03-03,LA,4
M000937,James Morehead,1799-01-11,rep,1851-12-01,1853-03-03,NC,4
M000997,John Morrison,1814-01-31,rep,1851-12-01,1853-03-03,PA,7
M001086,Charles Murphey,1799-05-09,rep,1851-12-01,1853-03-03,GA,4
N000001,Benjamin Nabers,1812-11-07,rep,1851-12-01,1853-03-03,MS,1
N000076,Eben Newton,1795-10-16,rep,1851-12-01,1853-03-03,OH,19
O000138,David Outlaw,1806-09-14,rep,1847-12-06,1849-03-03,NC,9
O000138,David Outlaw,1806-09-14,rep,1849-12-03,1851-03-03,NC,9
O000138,David Outlaw,1806-09-14,rep,1851-12-01,1853-03-03,NC,9
P000055,Andrew Parker,1805-05-21,rep,1851-12-01,1853-03-03,PA,17
P000173,Charles Peaslee,1804-02-06,rep,1847-12-06,1849-03-03,NH,2
P000173,Charles Peaslee,1804-02-06,rep,1849-12-03,1851-03-03,NH,2
P000173,Charles Peaslee,1804-02-06,rep,1851-12-01,1853-03-03,NH,2
P000210,Alexander Penn,1799-05-10,rep,1849-12-03,1851-03-03,LA,3
P000210,Alexander Penn,1799-05-10,rep,1851-12-01,1853-03-03,LA,3
P000212,Ebenezer Penniman,1804-01-11,rep,1851-12-01,1853-03-03,MI,1
P000235,Jared Perkins,1793-01-05,rep,1851-12-01,1853-03-03,NH,3
P000412,William Polk,1815-05-24,rep,1851-12-01,1853-03-03,TN,6
P000529,Rodman Price,1816-05-05,rep,1851-12-01,1853-03-03,NJ,5
R000063,Robert Rantoul,1805-08-13,sen,1851-02-01,1851-03-03,MA,1
R000063,Robert Rantoul,1805-08-13,rep,1851-03-04,1852-08-07,MA,2
R000117,Isaac Reed,1809-08-22,rep,1851-12-01,1853-03-03,ME,4
R000331,Reuben Robie,1799-07-15,rep,1851-12-01,1853-03-03,NY,30
R000343,John Robinson,1813-05-03,rep,1847-12-06,1849-03-03,IN,3
R000343,John Robinson,1813-05-03,rep,1849-12-03,1851-03-03,IN,3
R000343,John Robinson,1813-05-03,rep,1851-12-01,1853-03-03,IN,3
R000455,Thomas Ross,1806-12-01,rep,1849-12-03,1851-03-03,PA,6
R000455,Thomas Ross,1806-12-01,rep,1851-12-01,1853-03-03,PA,6
R000518,Thomas Rusk,1803-12-05,sen,1846-01-01,1851-03-03,TX,1
R000518,Thomas Rusk,1803-12-05,sen,1851-12-01,1857-03-03,TX,1
R000532,Joseph Russell,,rep,1845-12-01,1847-03-03,NY,15
R000532,Joseph Russell,,rep,1851-12-01,1853-03-03,NY,15
S000004,Lorenzo Sabine,1803-02-28,rep,1851-12-01,1853-03-03,MA,4
S000007,William Sackett,1811-11-18,rep,1849-12-03,1851-03-03,NY,27
S000007,William Sackett,1811-11-18,rep,1851-12-01,1853-03-03,NY,27
S000122,Abraham Schermerhorn,1791-12-11,rep,1849-12-03,1851-03-03,NY,28
S000122,Abraham Schermerhorn,1791-12-11,rep,1851-12-01,1853-03-03,NY,28
S000139,John Schoolcraft,,rep,1849-12-03,1851-03-03,NY,13
S000139,John Schoolcraft,,rep,1851-12-01,1853-03-03,NY,13
S000141,Marius Schoonmaker,1811-04-24,rep,1851-12-01,1853-03-03,NY,10
S000207,Richardson Scurry,1811-11-11,rep,1851-12-01,1853-03-03,TX,1
S000265,David Seymour,1803-12-02,rep,1843-12-04,1845-03-03,NY,12
S000265,David Seymour,1803-12-02,rep,1851-12-01,1853-03-03,NY,12
S000396,Henry Sibley,1811-02-20,rep,1847-12-06,1849-03-03,WI,-1
S000396,Henry Sibley,1811-02-20,rep,1849-12-03,1851-03-03,MN,-1
S000396,Henry Sibley,1811-02-20,rep,1851-12-01,1853-03-03,MN,-1
S000503,Ephraim Smart,1813-09-03,rep,1847-12-06,1849-03-03,ME,5
S000503,Ephraim Smart,1813-09-03,rep,1851-12-01,1853-03-03,ME,5
S000661,William Snow,1812-04-27,rep,1851-12-01,1853-03-03,NY,21
S000799,Edward Stanly,1810-01-10,rep,1837-09-04,1839-03-03,NC,3
S000799,Edward Stanly,1810-01-10,rep,1839-12-02,1841-03-03,NC,3
S000799,Edward Stanly,1810-01-10,rep,1841-05-31,1843-03-03,NC,3
S000799,Edward Stanly,1810-01-10,rep,1849-12-03,1851-03-03,NC,8
S000799,Edward Stanly,1810-01-10,rep,1851-12-01,1853-03-03,NC,8
S000853,Abraham Stephens,1796-02-18,rep,1851-12-01,1853-03-03,NY,7
S000942,Robert Stockton,1795-08-20,sen,1851-12-01,1853-12-31,NJ,1
S000958,James Stone,,rep,1843-12-04,1845-03-03,KY,5
S000958,James Stone,,rep,1851-12-01,1853-03-03,KY,5
S001025,James Strother,1811-09-04,rep,1851-12-01,1853-03-03,VA,9
S001084,Josiah Sutherland,1804-06-12,rep,1851-12-01,1853-03-03,NY,11
S001111,Charles Sweetser,1808-01-22,rep,1849-12-03,1851-03-03,OH,10
S001111,Charles Sweetser,1808-01-22,rep,1851-12-01,1853-03-03,OH,10
T000192,Benjamin Thompson,1798-08-05,rep,1845-12-01,1847-03-03,MA,4
T000192,Benjamin Thompson,1798-08-05,rep,1851-12-01,1853-03-03,MA,4
T000201,George Thompson,1806-05-14,rep,1851-12-01,1853-03-03,VA,15
T000338,Norton Townshend,1815-12-25,rep,1851-12-01,1853-03-03,OH,21
T000394,Amos Tuck,1810-08-02,rep,1847-12-06,1849-03-03,NH,1
T000394,Amos Tuck,1810-08-02,rep,1849-12-03,1851-03-03,NH,1
T000394,Amos Tuck,1810-08-02,rep,1851-12-01,1853-03-03,NH,1
V000084,Abraham Venable,1799-10-17,rep,1847-12-06,1849-03-03,NC,5
V000084,Abraham Venable,1799-10-17,rep,1849-12-03,1851-03-03,NC,5
V000084,Abraham Venable,1799-10-17,rep,1851-12-01,1853-03-03,NC,5
W000030,Henry Walbridge,1801-04-08,rep,1851-12-01,1853-03-03,NY,26
W000075,Daniel Wallace,1801-05-09,rep,1847-12-06,1849-03-03,SC,1
W000075,Daniel Wallace,1801-05-09,rep,1849-12-03,1851-03-03,SC,1
W000075,Daniel Wallace,1801-05-09,rep,1851-12-01,1853-03-03,SC,1
W000105,Thomas Walsh,,rep,1851-12-01,1853-03-03,MD,4
W000145,William Ward,1808-08-09,rep,1851-12-01,1853-03-03,KY,4
W000255,Richard Weightman,1816-12-28,rep,1851-12-01,1853-03-03,NM,-1
W000263,John Welch,1805-10-28,rep,1851-12-01,1853-03-03,OH,12
W000284,John Wells,1817-07-01,rep,1851-12-01,1853-03-03,NY,16
W000350,Addison White,1824-05-01,rep,1851-12-01,1853-03-03,KY,6
W000457,John Wilcox,1819-04-18,rep,1851-12-01,1853-03-03,MS,2
W000464,Isaac Wildrick,1803-03-03,rep,1849-12-03,1851-03-03,NJ,3
W000464,Isaac Wildrick,1803-03-03,rep,1851-12-01,1853-03-03,NJ,3
W000493,Christopher Williams,1798-12-18,rep,1837-09-04,1839-03-03,TN,13
W000493,Christopher Williams,1798-12-18,rep,1839-12-02,1841-03-03,TN,13
W000493,Christopher Williams,1798-12-18,rep,1841-05-31,1843-03-03,TN,13
W000493,Christopher Williams,1798-12-18,rep,1849-12-03,1851-03-03,TN,11
W000493,Christopher Williams,1798-12-18,rep,1851-12-01,1853-03-03,TN,11
W000732,Joseph Woodward,1806-04-11,rep,1843-12-04,1845-03-03,SC,3
